Date,Open,High,Low,Close,Adj Close,Volume
1994-02-24,12.960000,12.960000,12.960000,12.960000,7.071956,0
1994-02-25,12.980000,12.980000,12.980000,12.980000,7.082868,0
1994-02-28,12.830000,12.830000,12.830000,12.830000,7.001016,0
1994-03-01,12.600000,12.600000,12.600000,12.600000,6.875512,0
1994-03-02,12.330000,12.330000,12.330000,12.330000,6.728181,0
1994-03-03,12.370000,12.370000,12.370000,12.370000,6.750007,0
1994-03-04,12.570000,12.570000,12.570000,12.570000,6.859142,0
1994-03-07,12.710000,12.710000,12.710000,12.710000,6.935539,0
1994-03-08,12.650000,12.650000,12.650000,12.650000,6.902795,0
1994-03-09,12.520000,12.520000,12.520000,12.520000,6.831860,0
1994-03-10,12.630000,12.630000,12.630000,12.630000,6.891881,0
1994-03-11,12.470000,12.470000,12.470000,12.470000,6.804574,0
1994-03-14,12.640000,12.640000,12.640000,12.640000,6.897341,0
1994-03-15,12.750000,12.750000,12.750000,12.750000,6.957364,0
1994-03-16,12.680000,12.680000,12.680000,12.680000,6.919167,0
1994-03-17,12.510000,12.510000,12.510000,12.510000,6.826401,0
1994-03-18,12.390000,12.390000,12.390000,12.390000,6.760921,0
1994-03-21,12.210000,12.210000,12.210000,12.210000,6.662699,0
1994-03-22,12.320000,12.320000,12.320000,12.320000,6.722723,0
1994-03-23,12.280000,12.280000,12.280000,12.280000,6.700896,0
1994-03-24,12.150000,12.150000,12.150000,12.150000,6.629958,0
1994-03-25,12.120000,12.120000,12.120000,12.120000,6.613587,0
1994-03-28,12.240000,12.240000,12.240000,12.240000,6.679069,0
1994-03-29,12.150000,12.150000,12.150000,12.150000,6.629958,0
1994-03-30,12.020000,12.020000,12.020000,12.020000,6.559021,0
1994-03-31,11.890000,11.890000,11.890000,11.890000,6.488082,0
1994-04-01,11.890000,11.890000,11.890000,11.890000,6.488082,0
1994-04-04,11.890000,11.890000,11.890000,11.890000,6.488082,0
1994-04-05,11.890000,11.890000,11.890000,11.890000,6.488082,0
1994-04-06,11.950000,11.950000,11.950000,11.950000,6.520823,0
1994-04-07,12.100000,12.100000,12.100000,12.100000,6.602675,0
1994-04-08,12.180000,12.180000,12.180000,12.180000,6.646329,0
1994-04-11,12.350000,12.350000,12.350000,12.350000,6.739093,0
1994-04-12,12.520000,12.520000,12.520000,12.520000,6.831860,0
1994-04-13,12.490000,12.490000,12.490000,12.490000,6.815487,0
