Date,Open,High,Low,Close,Adj Close,Volume
2000-02-28,5000.000000,5050.000000,4800.000000,4800.000000,3511.566650,30140000
2000-02-29,4900.000000,5140.000000,4840.000000,5120.000000,3745.671631,51820000
2000-03-01,5120.000000,5120.000000,5120.000000,5120.000000,3745.671631,0
2000-03-02,5880.000000,5880.000000,5520.000000,5880.000000,4301.668945,117750000
2000-03-03,6200.000000,6250.000000,5880.000000,6000.000000,4389.457031,140990000
2000-03-06,6000.000000,6050.000000,5600.000000,5640.000000,4126.090820,39150000
2000-03-07,5600.000000,5640.000000,5480.000000,5620.000000,4111.459473,30070000
2000-03-08,5520.000000,6000.000000,5500.000000,5920.000000,4330.931641,32460000
2000-03-09,5970.000000,5980.000000,5620.000000,5620.000000,4111.459473,55890000
2000-03-10,5790.000000,5800.000000,5520.000000,5540.000000,4052.932129,28605000
2000-03-13,5480.000000,5490.000000,5160.000000,5180.000000,3789.565674,32215000
2000-03-14,5170.000000,5380.000000,5160.000000,5210.000000,3811.512695,30060000
2000-03-15,5200.000000,5400.000000,5120.000000,5400.000000,3950.511475,46105000
2000-03-16,5480.000000,5520.000000,5360.000000,5400.000000,3950.511475,28795000
2000-03-17,5540.000000,5560.000000,5400.000000,5480.000000,4009.037109,24080000
2000-03-20,5600.000000,5710.000000,5530.000000,5660.000000,4140.721191,26365000
2000-03-21,5700.000000,5940.000000,5610.000000,5880.000000,4301.668945,44925000
2000-03-22,5960.000000,6300.000000,5880.000000,6200.000000,4535.771973,86975000
2000-03-23,6480.000000,6580.000000,6200.000000,6200.000000,4535.771973,64950000
2000-03-24,6320.000000,7120.000000,6180.000000,6800.000000,4974.718750,90260000
2000-03-27,6960.000000,7040.000000,6700.000000,6800.000000,4974.718750,67730000
2000-03-28,6900.000000,7260.000000,6820.000000,7030.000000,5142.982910,74425000
2000-03-29,7030.000000,7680.000000,6980.000000,7660.000000,5603.874023,78090000
2000-03-30,7520.000000,7560.000000,7050.000000,7050.000000,5157.613281,74645000
2000-03-31,6800.000000,7070.000000,6650.000000,6700.000000,4901.561035,63855000
2000-04-03,6920.000000,7320.000000,6860.000000,7100.000000,5194.189453,56805000
2000-04-04,7000.000000,7290.000000,6660.000000,6800.000000,4974.718750,58340000
2000-04-05,6800.000000,6800.000000,6800.000000,6800.000000,4974.718750,0
2000-04-06,6860.000000,6960.000000,6680.000000,6680.000000,4886.929688,47235000
2000-04-07,6860.000000,7260.000000,6780.000000,7200.000000,5267.349609,42355000
2000-04-10,7500.000000,7500.000000,7200.000000,7300.000000,5340.507813,35885000
2000-04-11,7200.000000,7200.000000,6950.000000,7100.000000,5194.189453,29075000
2000-04-12,6960.000000,7030.000000,6860.000000,6910.000000,5055.193359,35250000
2000-04-13,6910.000000,6910.000000,6910.000000,6910.000000,5055.193359,0
2000-04-14,6600.000000,6680.000000,6260.000000,6260.000000,4579.668945,62365000
2000-04-17,5420.000000,5750.000000,5340.000000,5520.000000,4038.300537,78050000
2000-04-18,6200.000000,6240.000000,5860.000000,6040.000000,4418.720703,73730000
2000-04-19,6300.000000,6460.000000,5860.000000,6000.000000,4389.457031,60615000
2000-04-20,5960.000000,6160.000000,5920.000000,6020.000000,4404.089355,37335000
2000-04-21,6060.000000,6180.000000,5970.000000,6050.000000,4426.037598,26425000
2000-04-24,5970.000000,6030.000000,5760.000000,5800.000000,4243.142578,27830000
2000-04-25,5620.000000,5760.000000,5520.000000,5640.000000,4126.090820,34900000
2000-04-26,5820.000000,5860.000000,5600.000000,5600.000000,4096.826660,39290000
2000-04-27,5520.000000,5700.000000,5400.000000,5400.000000,3950.511475,54110000
2000-04-28,5500.000000,6100.000000,5460.000000,6000.000000,4389.457031,75530000
2000-05-01,6000.000000,6000.000000,6000.000000,6000.000000,4389.457031,0
2000-05-02,6200.000000,6530.000000,6120.000000,6280.000000,4594.299316,72335000
2000-05-03,6240.000000,6260.000000,6090.000000,6180.000000,4521.141113,26585000
2000-05-04,6220.000000,6360.000000,6140.000000,6180.000000,4521.141113,26100000
2000-05-05,6180.000000,6180.000000,6180.000000,6180.000000,4521.141113,0
2000-05-08,6400.000000,6700.000000,6300.000000,6560.000000,4799.141113,52695000
2000-05-09,6560.000000,6560.000000,6560.000000,6560.000000,4799.141113,0
2000-05-10,6320.000000,6390.000000,6270.000000,6350.000000,4645.510254,27620000
2000-05-11,6350.000000,6350.000000,6350.000000,6350.000000,4645.510254,0
2000-05-12,6420.000000,6440.000000,6160.000000,6160.000000,4506.510742,47170000
2000-05-15,6290.000000,6530.000000,6220.000000,6440.000000,4711.353027,47120000
2000-05-16,6510.000000,6800.000000,6510.000000,6800.000000,4974.718750,39620000
2000-05-17,7000.000000,7340.000000,6920.000000,6920.000000,5062.508301,76235000
2000-05-18,6740.000000,7000.000000,6680.000000,6800.000000,4974.718750,36580000
2000-05-19,6740.000000,6900.000000,6600.000000,6900.000000,5047.875977,41450000
2000-05-22,6720.000000,6830.000000,6620.000000,6670.000000,4879.614746,36385000
2000-05-23,6500.000000,6700.000000,6350.000000,6380.000000,4667.457031,41290000
2000-05-24,6160.000000,6370.000000,5920.000000,6200.000000,4535.771973,72150000
2000-05-25,6330.000000,6380.000000,5930.000000,6000.000000,4389.457031,85965000
2000-05-26,5900.000000,5990.000000,5600.000000,5600.000000,4096.826660,67100000
2000-05-29,5260.000000,5680.000000,5240.000000,5460.000000,3994.407227,67130000
2000-05-30,5460.000000,5460.000000,5460.000000,5460.000000,3994.407227,0
2000-05-31,6000.000000,6290.000000,5960.000000,6160.000000,4506.510742,83935000
2000-06-01,6200.000000,6410.000000,6120.000000,6300.000000,4608.931641,50230000
2000-06-02,6690.000000,6900.000000,6510.000000,6620.000000,4843.035156,84385000
2000-06-05,6920.000000,6980.000000,6680.000000,6740.000000,4930.823242,48010000
2000-06-06,6740.000000,6740.000000,6740.000000,6740.000000,4930.823242,0
2000-06-07,6600.000000,6980.000000,6510.000000,6800.000000,4974.718750,53365000
2000-06-08,6660.000000,6960.000000,6530.000000,6530.000000,4777.193848,58550000
2000-06-09,6600.000000,7040.000000,6530.000000,7020.000000,5135.666504,63860000
2000-06-12,7200.000000,7280.000000,7030.000000,7190.000000,5260.034668,49515000
2000-06-13,7060.000000,7100.000000,6870.000000,7060.000000,5164.929199,42495000
2000-06-14,7230.000000,7640.000000,7090.000000,7640.000000,5589.243652,63020000
2000-06-15,7560.000000,7560.000000,7000.000000,7000.000000,5121.033691,61225000
2000-06-16,6900.000000,6960.000000,6710.000000,6740.000000,4930.823242,66455000
2000-06-19,6600.000000,6950.000000,6550.000000,6700.000000,4901.561035,53560000
2000-06-20,6940.000000,7180.000000,6830.000000,7140.000000,5223.454590,59790000
2000-06-21,7300.000000,7380.000000,7070.000000,7080.000000,5179.560059,37585000
2000-06-22,7240.000000,7270.000000,6960.000000,7040.000000,5150.297852,33635000
2000-06-23,6980.000000,7010.000000,6860.000000,7000.000000,5121.033691,29215000
2000-06-26,7100.000000,7360.000000,6990.000000,7210.000000,5274.665039,39980000
2000-06-27,7320.000000,7440.000000,7190.000000,7310.000000,5347.823730,45535000
2000-06-28,7220.000000,7540.000000,7220.000000,7520.000000,5501.455078,47295000
2000-06-29,7600.000000,7740.000000,7380.000000,7490.000000,5479.505859,61120000
2000-06-30,7440.000000,7540.000000,7290.000000,7380.000000,5399.032715,35250000
2000-07-03,7440.000000,7550.000000,7420.000000,7500.000000,5486.822754,25975000
2000-07-04,7600.000000,7620.000000,7350.000000,7350.000000,5377.085938,32810000
2000-07-05,7390.000000,7520.000000,7350.000000,7430.000000,5435.610840,24895000
2000-07-06,7240.000000,7350.000000,7180.000000,7300.000000,5340.507813,60340000
2000-07-07,7340.000000,7460.000000,7230.000000,7360.000000,5384.400391,40580000
2000-07-10,7440.000000,7630.000000,7410.000000,7600.000000,5559.979980,42505000
2000-07-11,7580.000000,7740.000000,7450.000000,7450.000000,5450.242676,34945000
2000-07-12,7520.000000,7660.000000,7460.000000,7640.000000,5589.243652,40140000
2000-07-13,7700.000000,7880.000000,7570.000000,7760.000000,5677.033691,48805000
2000-07-14,7780.000000,7840.000000,7540.000000,7550.000000,5523.399902,30425000
2000-07-17,7550.000000,7550.000000,7550.000000,7550.000000,5523.399902,0
2000-07-18,7550.000000,7620.000000,7440.000000,7460.000000,5457.559082,19605000
2000-07-19,7550.000000,7620.000000,7440.000000,7460.000000,5457.559082,19605000
2000-07-20,7060.000000,7110.000000,6840.000000,6900.000000,5047.875977,40315000
2000-07-21,6960.000000,7050.000000,6760.000000,6920.000000,5062.508301,48395000
2000-07-24,6640.000000,6740.000000,6360.000000,6380.000000,4667.457031,49015000
2000-07-25,6310.000000,6400.000000,6120.000000,6280.000000,4594.299316,56735000
2000-07-26,6400.000000,6580.000000,6360.000000,6550.000000,4791.826660,54745000
2000-07-27,6220.000000,6360.000000,6100.000000,6230.000000,4557.722168,43540000
2000-07-28,5800.000000,5910.000000,5710.000000,5730.000000,4191.933594,83035000
2000-07-31,5730.000000,5910.000000,5550.000000,5900.000000,4316.301758,46615000
2000-08-01,5960.000000,6270.000000,5870.000000,6220.000000,4550.405762,53120000
2000-08-02,6100.000000,6170.000000,5930.000000,6070.000000,4440.667969,37190000
2000-08-03,6180.000000,6180.000000,5970.000000,6030.000000,4411.405273,27815000
2000-08-04,5930.000000,6010.000000,5850.000000,5920.000000,4330.931641,23605000
2000-08-07,5740.000000,5770.000000,5580.000000,5580.000000,4082.194580,28765000
2000-08-08,5660.000000,5750.000000,5570.000000,5580.000000,4082.194580,33475000
2000-08-09,5680.000000,6040.000000,5680.000000,6000.000000,4389.457031,39570000
2000-08-10,6000.000000,6160.000000,5860.000000,6160.000000,4506.510742,40830000
2000-08-11,6000.000000,6070.000000,5880.000000,5960.000000,4360.195313,33840000
2000-08-14,6060.000000,6160.000000,6000.000000,6020.000000,4404.089355,23730000
2000-08-15,6020.000000,6020.000000,6020.000000,6020.000000,4404.089355,0
2000-08-16,6500.000000,6530.000000,6330.000000,6420.000000,4696.719727,51915000
2000-08-17,6480.000000,6560.000000,6340.000000,6440.000000,4711.353027,36345000
2000-08-18,6500.000000,6520.000000,6200.000000,6200.000000,4535.771973,21370000
2000-08-21,6200.000000,6340.000000,6190.000000,6270.000000,4586.983887,20950000
2000-08-22,6260.000000,6470.000000,6240.000000,6460.000000,4725.982910,27710000
2000-08-23,6450.000000,6450.000000,6160.000000,6190.000000,4528.458496,27905000
2000-08-24,6260.000000,6300.000000,6100.000000,6220.000000,4550.405762,31700000
2000-08-25,6180.000000,6400.000000,6110.000000,6400.000000,4682.088379,21960000
2000-08-28,6340.000000,6380.000000,6260.000000,6330.000000,4630.877930,17630000
2000-08-29,6320.000000,6380.000000,6160.000000,6220.000000,4550.405762,16765000
2000-08-30,6140.000000,6190.000000,6020.000000,6030.000000,4411.405273,23735000
2000-08-31,5900.000000,5900.000000,5380.000000,5470.000000,4001.721924,114120000
2000-09-01,5540.000000,5600.000000,5420.000000,5540.000000,4052.932129,49955000
2000-09-04,5440.000000,5550.000000,5310.000000,5340.000000,3906.619141,28625000
2000-09-05,5260.000000,5340.000000,5030.000000,5150.000000,3767.617676,79765000
2000-09-06,5200.000000,5280.000000,5090.000000,5150.000000,3767.617676,53120000
2000-09-07,4940.000000,4980.000000,4760.000000,4790.000000,3504.250732,83905000
2000-09-08,4900.000000,4930.000000,4790.000000,4880.000000,3570.093262,57170000
2000-09-11,4880.000000,4880.000000,4880.000000,4880.000000,3570.093262,0
2000-09-12,4880.000000,4880.000000,4880.000000,4880.000000,3570.093262,0
2000-09-13,4880.000000,4880.000000,4880.000000,4880.000000,3570.093262,0
2000-09-14,4600.000000,4710.000000,4440.000000,4710.000000,3445.724365,106130000
2000-09-15,4500.000000,4620.000000,4300.000000,4350.000000,3182.356689,82695000
2000-09-18,4010.000000,4120.000000,3700.000000,3970.000000,2904.358398,146305000
2000-09-19,3990.000000,4370.000000,3900.000000,4160.000000,3043.358154,100525000
2000-09-20,4600.000000,4660.000000,4460.000000,4600.000000,3365.252197,103410000
2000-09-21,4590.000000,4660.000000,4320.000000,4400.000000,3218.936279,65445000
2000-09-22,3840.000000,4050.000000,3780.000000,3800.000000,2779.989990,103265000
2000-09-25,3880.000000,4110.000000,3840.000000,4090.000000,2992.146484,65985000
2000-09-26,3900.000000,4040.000000,3900.000000,4000.000000,2926.305420,58430000
2000-09-27,4000.000000,4100.000000,3960.000000,4030.000000,2948.252441,69795000
2000-09-28,4100.000000,4190.000000,4030.000000,4060.000000,2970.199707,52470000
2000-09-29,4120.000000,4120.000000,3940.000000,4040.000000,2955.568604,57535000
2000-10-02,3840.000000,3880.000000,3760.000000,3810.000000,2787.305420,41120000
2000-10-03,3810.000000,3810.000000,3810.000000,3810.000000,2787.305420,0
2000-10-04,3700.000000,3950.000000,3590.000000,3890.000000,2845.832031,82635000
2000-10-05,4020.000000,4080.000000,3940.000000,3940.000000,2882.410889,62745000
2000-10-06,3800.000000,3900.000000,3760.000000,3900.000000,2853.146973,54935000
2000-10-09,3820.000000,3840.000000,3680.000000,3690.000000,2699.516357,63195000
2000-10-10,3700.000000,3810.000000,3590.000000,3660.000000,2677.569580,62145000
2000-10-11,3450.000000,3460.000000,3210.000000,3220.000000,2355.676514,103605000
2000-10-12,3140.000000,3280.000000,3140.000000,3140.000000,2297.149658,79535000
2000-10-13,3000.000000,3090.000000,2830.000000,3030.000000,2216.676758,115295000
2000-10-16,3030.000000,3030.000000,3030.000000,3030.000000,2216.676758,0
2000-10-17,2980.000000,3080.000000,2730.000000,2740.000000,2004.518555,65300000
2000-10-18,2540.000000,2760.000000,2420.000000,2730.000000,1997.203613,164215000
2000-10-19,2730.000000,3050.000000,2690.000000,2900.000000,2121.571289,137720000
2000-10-20,3240.000000,3330.000000,3190.000000,3330.000000,2436.149658,118825000
2000-10-23,3490.000000,3520.000000,3160.000000,3200.000000,2341.044189,139960000
2000-10-24,3180.000000,3420.000000,3100.000000,3340.000000,2443.464844,97115000
2000-10-25,3200.000000,3260.000000,3130.000000,3210.000000,2348.359863,68730000
2000-10-26,2930.000000,3030.000000,2740.000000,2890.000000,2114.255371,133290000
2000-10-27,2890.000000,2890.000000,2890.000000,2890.000000,2114.255371,0
2000-10-30,2800.000000,2880.000000,2720.000000,2750.000000,2011.834595,36830000
2000-10-31,2750.000000,2850.000000,2630.000000,2850.000000,2084.992676,63190000
2000-11-01,3000.000000,3270.000000,2960.000000,3260.000000,2384.938477,94165000
2000-11-02,3200.000000,3430.000000,3170.000000,3320.000000,2428.833008,123180000
2000-11-03,3420.000000,3470.000000,3370.000000,3440.000000,2516.622803,80420000
2000-11-06,3460.000000,3670.000000,3380.000000,3510.000000,2567.833252,71865000
2000-11-07,3460.000000,3550.000000,3380.000000,3440.000000,2516.622803,53740000
2000-11-08,3400.000000,3460.000000,3280.000000,3410.000000,2494.675537,58215000
2000-11-09,3300.000000,3430.000000,3260.000000,3400.000000,2487.359375,52305000
